City,Borough,Year,Month,RentPrice
Riverdale,Bronx,2014,1-Oct,2100
Riverdale,Bronx,2014,1-Nov,2098
Riverdale,Bronx,2014,1-Dec,2100
Riverdale,Bronx,2015,1-Jan,2100
Riverdale,Bronx,2015,1-Feb,2175
Riverdale,Bronx,2015,1-Mar,2100
Riverdale,Bronx,2015,1-Apr,2100
Riverdale,Bronx,2015,1-May,2098
Riverdale,Bronx,2015,1-Jun,2173
Riverdale,Bronx,2015,1-Jul,2200
Riverdale,Bronx,2015,1-Aug,2200
Riverdale,Bronx,2015,1-Sep,2100
Riverdale,Bronx,2015,1-Oct,2100
Riverdale,Bronx,2015,1-Nov,2150
Riverdale,Bronx,2015,1-Dec,2200
Riverdale,Bronx,2016,1-Jan,2050
Riverdale,Bronx,2016,1-Feb,2000
Riverdale,Bronx,2016,1-Mar,2000
Riverdale,Bronx,2016,1-Apr,2025
Riverdale,Bronx,2016,1-May,2195
Riverdale,Bronx,2016,1-Jun,2150
Riverdale,Bronx,2016,1-Jul,2200
Riverdale,Bronx,2016,1-Aug,2291
Riverdale,Bronx,2016,1-Sep,2300
Riverdale,Bronx,2016,1-Oct,2100
Riverdale,Bronx,2016,1-Nov,2200
Riverdale,Bronx,2016,1-Dec,2200
Riverdale,Bronx,2017,1-Jan,2008
Riverdale,Bronx,2017,1-Feb,2000
Riverdale,Bronx,2017,1-Mar,2000
Riverdale,Bronx,2017,1-Apr,2098
Riverdale,Bronx,2017,1-May,2073
Riverdale,Bronx,2017,1-Jun,2125
Riverdale,Bronx,2017,1-Jul,2200
Riverdale,Bronx,2017,1-Aug,2200
Riverdale,Bronx,2017,1-Sep,2150
Riverdale,Bronx,2017,1-Oct,2100
Riverdale,Bronx,2017,1-Nov,2048
Riverdale,Bronx,2017,1-Dec,2048
Riverdale,Bronx,2018,1-Jan,2130
Riverdale,Bronx,2018,1-Feb,2200
Riverdale,Bronx,2018,1-Mar,2295
Riverdale,Bronx,2018,1-Apr,2395
Riverdale,Bronx,2018,1-May,2250
Riverdale,Bronx,2018,1-Jun,2345
Riverdale,Bronx,2018,1-Jul,2250
Riverdale,Bronx,2018,1-Aug,2160
Riverdale,Bronx,2018,1-Sep,2200
Riverdale,Bronx,2018,1-Oct,2150
Riverdale,Bronx,2018,1-Nov,2200
Riverdale,Bronx,2018,1-Dec,2300
Riverdale,Bronx,2019,1-Jan,2250
Riverdale,Bronx,2019,1-Feb,2200
Riverdale,Bronx,2019,1-Mar,2200
Riverdale,Bronx,2019,1-Apr,2200
Riverdale,Bronx,2019,1-May,2200
Riverdale,Bronx,2019,1-Jun,2200
Riverdale,Bronx,2019,1-Jul,2300
Riverdale,Bronx,2019,1-Aug,2300
Riverdale,Bronx,2019,1-Sep,2300
Riverdale,Bronx,2019,1-Oct,2300
Riverdale,Bronx,2019,1-Nov,2300
Riverdale,Bronx,2019,1-Dec,2300
Riverdale,Bronx,2020,1-Jan,2388
Riverdale,Bronx,2020,1-Feb,2399
Riverdale,Bronx,2020,1-Mar,2440
Riverdale,Bronx,2020,1-Apr,2500
Riverdale,Bronx,2020,1-May,2375
Riverdale,Bronx,2020,1-Jun,2400
Riverdale,Bronx,2020,1-Jul,2450
Riverdale,Bronx,2020,1-Aug,2473
Riverdale,Bronx,2020,1-Sep,2495
Riverdale,Bronx,2020,1-Oct,2398
Riverdale,Bronx,2020,1-Nov,2318
Riverdale,Bronx,2020,1-Dec,2250
Riverdale,Bronx,2021,1-Jan,2395
Riverdale,Bronx,2021,1-Feb,2395
Riverdale,Bronx,2021,1-Mar,2250
Riverdale,Bronx,2021,1-Apr,2250
Riverdale,Bronx,2021,1-May,2300
Riverdale,Bronx,2021,1-Jun,2399
Riverdale,Bronx,2021,1-Jul,2400
Riverdale,Bronx,2021,1-Aug,2500
Riverdale,Bronx,2021,1-Sep,2550
Riverdale,Bronx,2021,1-Oct,2575
Riverdale,Bronx,2021,1-Nov,2465
Riverdale,Bronx,2021,1-Dec,2330
Riverdale,Bronx,2022,1-Jan,2395
Riverdale,Bronx,2022,1-Feb,2450
Riverdale,Bronx,2022,1-Mar,2450
Riverdale,Bronx,2022,1-Apr,2400
Riverdale,Bronx,2022,1-May,2550
Riverdale,Bronx,2022,1-Jun,2800
Riverdale,Bronx,2022,1-Jul,2595
Riverdale,Bronx,2022,1-Aug,2550
Riverdale,Bronx,2022,1-Sep,2800
Riverdale,Bronx,2022,1-Oct,2700
Riverdale,Bronx,2022,1-Nov,2700
Riverdale,Bronx,2022,1-Dec,2590
Roosevelt Island,Manhattan,2010,1-Jan,2577
Roosevelt Island,Manhattan,2010,1-Feb,2555
Roosevelt Island,Manhattan,2010,1-Mar,2404
Roosevelt Island,Manhattan,2010,1-Apr,2570
Roosevelt Island,Manhattan,2010,1-May,2585
Roosevelt Island,Manhattan,2010,1-Jun,2500
Roosevelt Island,Manhattan,2010,1-Jul,2600
Roosevelt Island,Manhattan,2010,1-Aug,2646
Roosevelt Island,Manhattan,2010,1-Sep,2600
Roosevelt Island,Manhattan,2010,1-Oct,2975
Roosevelt Island,Manhattan,2010,1-Nov,2600
Roosevelt Island,Manhattan,2010,1-Dec,2425
Roosevelt Island,Manhattan,2011,1-Jan,2313
Roosevelt Island,Manhattan,2011,1-Feb,2313
Roosevelt Island,Manhattan,2011,1-Mar,2386
Roosevelt Island,Manhattan,2011,1-Apr,2475
Roosevelt Island,Manhattan,2011,1-May,2775
Roosevelt Island,Manhattan,2011,1-Jun,2588
Roosevelt Island,Manhattan,2011,1-Jul,2775
Roosevelt Island,Manhattan,2011,1-Aug,2775
Roosevelt Island,Manhattan,2011,1-Sep,2775
Roosevelt Island,Manhattan,2011,1-Oct,2895
Roosevelt Island,Manhattan,2011,1-Nov,2790
Roosevelt Island,Manhattan,2011,1-Dec,2843
Roosevelt Island,Manhattan,2012,1-Jan,2425
Roosevelt Island,Manhattan,2012,1-Feb,2625
Roosevelt Island,Manhattan,2012,1-Mar,3175
Roosevelt Island,Manhattan,2012,1-Apr,3013
Roosevelt Island,Manhattan,2012,1-May,3195
Roosevelt Island,Manhattan,2012,1-Jun,3025
Roosevelt Island,Manhattan,2012,1-Jul,3025
Roosevelt Island,Manhattan,2012,1-Aug,3048
Roosevelt Island,Manhattan,2012,1-Sep,2813
Roosevelt Island,Manhattan,2012,1-Oct,3095
Roosevelt Island,Manhattan,2012,1-Nov,2775
Roosevelt Island,Manhattan,2012,1-Dec,2795
Roosevelt Island,Manhattan,2013,1-Jan,2850
Roosevelt Island,Manhattan,2013,1-Feb,3000
Roosevelt Island,Manhattan,2013,1-Mar,3025
Roosevelt Island,Manhattan,2013,1-Apr,3095
Roosevelt Island,Manhattan,2013,1-May,3173
Roosevelt Island,Manhattan,2013,1-Jun,3150
Roosevelt Island,Manhattan,2013,1-Jul,3195
Roosevelt Island,Manhattan,2013,1-Aug,3225
Roosevelt Island,Manhattan,2013,1-Sep,3250
Roosevelt Island,Manhattan,2013,1-Oct,2895
Roosevelt Island,Manhattan,2013,1-Nov,2795
Roosevelt Island,Manhattan,2013,1-Dec,2945
Roosevelt Island,Manhattan,2014,1-Jan,3250
Roosevelt Island,Manhattan,2014,1-Feb,3195
Roosevelt Island,Manhattan,2014,1-Mar,3195
Roosevelt Island,Manhattan,2014,1-Apr,3255
Roosevelt Island,Manhattan,2014,1-May,3373
Roosevelt Island,Manhattan,2014,1-Jun,3263
Roosevelt Island,Manhattan,2014,1-Jul,3225
Roosevelt Island,Manhattan,2014,1-Aug,3225
Roosevelt Island,Manhattan,2014,1-Sep,3095
Roosevelt Island,Manhattan,2014,1-Oct,2995
Roosevelt Island,Manhattan,2014,1-Nov,2995
Roosevelt Island,Manhattan,2014,1-Dec,3350
Roosevelt Island,Manhattan,2015,1-Jan,3010
Roosevelt Island,Manhattan,2015,1-Feb,2995
Roosevelt Island,Manhattan,2015,1-Mar,3300
Roosevelt Island,Manhattan,2015,1-Apr,3350
Roosevelt Island,Manhattan,2015,1-May,3230
Roosevelt Island,Manhattan,2015,1-Jun,3450
Roosevelt Island,Manhattan,2015,1-Jul,3375
Roosevelt Island,Manhattan,2015,1-Aug,3395
Roosevelt Island,Manhattan,2015,1-Sep,3195
Roosevelt Island,Manhattan,2015,1-Oct,2965
Roosevelt Island,Manhattan,2015,1-Nov,2995
Roosevelt Island,Manhattan,2015,1-Dec,3105
Roosevelt Island,Manhattan,2016,1-Jan,3160
Roosevelt Island,Manhattan,2016,1-Feb,3828
Roosevelt Island,Manhattan,2016,1-Mar,3607
Roosevelt Island,Manhattan,2016,1-Apr,3023
Roosevelt Island,Manhattan,2016,1-May,3655
Roosevelt Island,Manhattan,2016,1-Jun,3390
Roosevelt Island,Manhattan,2016,1-Jul,3390
Roosevelt Island,Manhattan,2016,1-Aug,3198
Roosevelt Island,Manhattan,2016,1-Sep,3330
Roosevelt Island,Manhattan,2016,1-Oct,3123
Roosevelt Island,Manhattan,2016,1-Nov,3146
Roosevelt Island,Manhattan,2016,1-Dec,3386
Roosevelt Island,Manhattan,2017,1-Jan,3182
Roosevelt Island,Manhattan,2017,1-Feb,3253
Roosevelt Island,Manhattan,2017,1-Mar,2915
Roosevelt Island,Manhattan,2017,1-Apr,3348
Roosevelt Island,Manhattan,2017,1-May,3278
Roosevelt Island,Manhattan,2017,1-Jun,3333
Roosevelt Island,Manhattan,2017,1-Jul,3285
Roosevelt Island,Manhattan,2017,1-Aug,3128
Roosevelt Island,Manhattan,2017,1-Sep,2785
Roosevelt Island,Manhattan,2017,1-Oct,2850
Roosevelt Island,Manhattan,2017,1-Nov,2850
Roosevelt Island,Manhattan,2017,1-Dec,2915
Roosevelt Island,Manhattan,2018,1-Jan,2995
Roosevelt Island,Manhattan,2018,1-Feb,3265
Roosevelt Island,Manhattan,2018,1-Mar,3200
Roosevelt Island,Manhattan,2018,1-Apr,3150
Roosevelt Island,Manhattan,2018,1-May,3260
Roosevelt Island,Manhattan,2018,1-Jun,3300
Roosevelt Island,Manhattan,2018,1-Jul,3433
Roosevelt Island,Manhattan,2018,1-Aug,3630
Roosevelt Island,Manhattan,2018,1-Sep,3415
Roosevelt Island,Manhattan,2018,1-Oct,3378
Roosevelt Island,Manhattan,2018,1-Nov,3277
Roosevelt Island,Manhattan,2018,1-Dec,3277
Roosevelt Island,Manhattan,2019,1-Jan,3423
Roosevelt Island,Manhattan,2019,1-Feb,3245
Roosevelt Island,Manhattan,2019,1-Mar,3245
Roosevelt Island,Manhattan,2019,1-Apr,3345
Roosevelt Island,Manhattan,2019,1-May,3278
Roosevelt Island,Manhattan,2019,1-Jun,3593
Roosevelt Island,Manhattan,2019,1-Jul,3595
Roosevelt Island,Manhattan,2019,1-Aug,3505
Roosevelt Island,Manhattan,2019,1-Sep,3595
Roosevelt Island,Manhattan,2019,1-Oct,3585
Roosevelt Island,Manhattan,2019,1-Nov,3850
Roosevelt Island,Manhattan,2019,1-Dec,3398
Roosevelt Island,Manhattan,2020,1-Jan,3400
Roosevelt Island,Manhattan,2020,1-Feb,3243
Roosevelt Island,Manhattan,2020,1-Mar,3106
Roosevelt Island,Manhattan,2020,1-Apr,3092
Roosevelt Island,Manhattan,2020,1-May,3200
Roosevelt Island,Manhattan,2020,1-Jun,3240
Roosevelt Island,Manhattan,2020,1-Jul,3300
Roosevelt Island,Manhattan,2020,1-Aug,3375
Roosevelt Island,Manhattan,2020,1-Sep,3350
Roosevelt Island,Manhattan,2020,1-Oct,3295
Roosevelt Island,Manhattan,2020,1-Nov,3320
Roosevelt Island,Manhattan,2020,1-Dec,3225
Roosevelt Island,Manhattan,2021,1-Jan,2917
Roosevelt Island,Manhattan,2021,1-Feb,2917
Roosevelt Island,Manhattan,2021,1-Mar,2885
Roosevelt Island,Manhattan,2021,1-Apr,3200
Roosevelt Island,Manhattan,2021,1-May,3193
Roosevelt Island,Manhattan,2021,1-Jun,3022
Roosevelt Island,Manhattan,2021,1-Jul,3395
Roosevelt Island,Manhattan,2021,1-Aug,3495
Roosevelt Island,Manhattan,2021,1-Sep,3367
Roosevelt Island,Manhattan,2021,1-Oct,3480
Roosevelt Island,Manhattan,2021,1-Nov,3679
Roosevelt Island,Manhattan,2021,1-Dec,3657
Roosevelt Island,Manhattan,2022,1-Jan,3679
Roosevelt Island,Manhattan,2022,1-Feb,3800
Roosevelt Island,Manhattan,2022,1-Mar,3468
Roosevelt Island,Manhattan,2022,1-Apr,3695
Roosevelt Island,Manhattan,2022,1-May,3878
Roosevelt Island,Manhattan,2022,1-Jun,4259
Roosevelt Island,Manhattan,2022,1-Jul,3998
Roosevelt Island,Manhattan,2022,1-Aug,4098
Roosevelt Island,Manhattan,2022,1-Sep,4100
Roosevelt Island,Manhattan,2022,1-Oct,4100
Roosevelt Island,Manhattan,2022,1-Nov,4273
Roosevelt Island,Manhattan,2022,1-Dec,4098
Soho,Manhattan,2010,1-Jan,5200
Soho,Manhattan,2010,1-Feb,5288
Soho,Manhattan,2010,1-Mar,5275
Soho,Manhattan,2010,1-Apr,4950
Soho,Manhattan,2010,1-May,4197
Soho,Manhattan,2010,1-Jun,4000
Soho,Manhattan,2010,1-Jul,4000
Soho,Manhattan,2010,1-Aug,4000
Soho,Manhattan,2010,1-Sep,5850
Soho,Manhattan,2010,1-Oct,7000
Soho,Manhattan,2010,1-Nov,7000
Soho,Manhattan,2010,1-Dec,7100
Soho,Manhattan,2011,1-Jan,5051
Soho,Manhattan,2011,1-Feb,6250
Soho,Manhattan,2011,1-Mar,5350
Soho,Manhattan,2011,1-Apr,6000
Soho,Manhattan,2011,1-May,6000
Soho,Manhattan,2011,1-Jun,4650
Soho,Manhattan,2011,1-Jul,4200
Soho,Manhattan,2011,1-Aug,3850
Soho,Manhattan,2011,1-Sep,5400
Soho,Manhattan,2011,1-Oct,6515
Soho,Manhattan,2011,1-Nov,5400
Soho,Manhattan,2011,1-Dec,4950
Soho,Manhattan,2012,1-Jan,5400
Soho,Manhattan,2012,1-Feb,5200
Soho,Manhattan,2012,1-Mar,5400
Soho,Manhattan,2012,1-Apr,5400
Soho,Manhattan,2012,1-May,5000
Soho,Manhattan,2012,1-Jun,4100
Soho,Manhattan,2012,1-Jul,3975
Soho,Manhattan,2012,1-Aug,4417
Soho,Manhattan,2012,1-Sep,4875
Soho,Manhattan,2012,1-Oct,6000
Soho,Manhattan,2012,1-Nov,5700
Soho,Manhattan,2012,1-Dec,5500
Soho,Manhattan,2013,1-Jan,5500
Soho,Manhattan,2013,1-Feb,4495
Soho,Manhattan,2013,1-Mar,4495
Soho,Manhattan,2013,1-Apr,4995
Soho,Manhattan,2013,1-May,4500
Soho,Manhattan,2013,1-Jun,4495
Soho,Manhattan,2013,1-Jul,3842
Soho,Manhattan,2013,1-Aug,4125
Soho,Manhattan,2013,1-Sep,4113
Soho,Manhattan,2013,1-Oct,4048
Soho,Manhattan,2013,1-Nov,4500
Soho,Manhattan,2013,1-Dec,4750
Soho,Manhattan,2014,1-Jan,4750
Soho,Manhattan,2014,1-Feb,4400
Soho,Manhattan,2014,1-Mar,4500
Soho,Manhattan,2014,1-Apr,4500
Soho,Manhattan,2014,1-May,4375
Soho,Manhattan,2014,1-Jun,4000
Soho,Manhattan,2014,1-Jul,3995
Soho,Manhattan,2014,1-Aug,3850
Soho,Manhattan,2014,1-Sep,4000
Soho,Manhattan,2014,1-Oct,4600
Soho,Manhattan,2014,1-Nov,4500
Soho,Manhattan,2014,1-Dec,4100
Soho,Manhattan,2015,1-Jan,4500
Soho,Manhattan,2015,1-Feb,4500
Soho,Manhattan,2015,1-Mar,4500
Soho,Manhattan,2015,1-Apr,4750
Soho,Manhattan,2015,1-May,4977
Soho,Manhattan,2015,1-Jun,4625
Soho,Manhattan,2015,1-Jul,4375
Soho,Manhattan,2015,1-Aug,4500
Soho,Manhattan,2015,1-Sep,5000
Soho,Manhattan,2015,1-Oct,5500
Soho,Manhattan,2015,1-Nov,5500
Soho,Manhattan,2015,1-Dec,5020
Soho,Manhattan,2016,1-Jan,4900
Soho,Manhattan,2016,1-Feb,4188
Soho,Manhattan,2016,1-Mar,4700
Soho,Manhattan,2016,1-Apr,4948
Soho,Manhattan,2016,1-May,4675
Soho,Manhattan,2016,1-Jun,4650
Soho,Manhattan,2016,1-Jul,4750
Soho,Manhattan,2016,1-Aug,4500
Soho,Manhattan,2016,1-Sep,5495
Soho,Manhattan,2016,1-Oct,5500
Soho,Manhattan,2016,1-Nov,5750
Soho,Manhattan,2016,1-Dec,5250
Soho,Manhattan,2017,1-Jan,4900
Soho,Manhattan,2017,1-Feb,4795
Soho,Manhattan,2017,1-Mar,4615
Soho,Manhattan,2017,1-Apr,4748
Soho,Manhattan,2017,1-May,4728
Soho,Manhattan,2017,1-Jun,4500
Soho,Manhattan,2017,1-Jul,5010
Soho,Manhattan,2017,1-Aug,4898
Soho,Manhattan,2017,1-Sep,4950
Soho,Manhattan,2017,1-Oct,5200
Soho,Manhattan,2017,1-Nov,5813
Soho,Manhattan,2017,1-Dec,6500
Soho,Manhattan,2018,1-Jan,5500
Soho,Manhattan,2018,1-Feb,6000
Soho,Manhattan,2018,1-Mar,5400
Soho,Manhattan,2018,1-Apr,5000
Soho,Manhattan,2018,1-May,4998
Soho,Manhattan,2018,1-Jun,4500
Soho,Manhattan,2018,1-Jul,4999
Soho,Manhattan,2018,1-Aug,5550
Soho,Manhattan,2018,1-Sep,5600
Soho,Manhattan,2018,1-Oct,5500
Soho,Manhattan,2018,1-Nov,5500
Soho,Manhattan,2018,1-Dec,5889
Soho,Manhattan,2019,1-Jan,6200
Soho,Manhattan,2019,1-Feb,6200
Soho,Manhattan,2019,1-Mar,5310
Soho,Manhattan,2019,1-Apr,4840
Soho,Manhattan,2019,1-May,5175
Soho,Manhattan,2019,1-Jun,5050
Soho,Manhattan,2019,1-Jul,5198
Soho,Manhattan,2019,1-Aug,5350
Soho,Manhattan,2019,1-Sep,5398
Soho,Manhattan,2019,1-Oct,5198
Soho,Manhattan,2019,1-Nov,6650
Soho,Manhattan,2019,1-Dec,6348
Soho,Manhattan,2020,1-Jan,5095
Soho,Manhattan,2020,1-Feb,4500
Soho,Manhattan,2020,1-Mar,5450
Soho,Manhattan,2020,1-Apr,5325
Soho,Manhattan,2020,1-May,4448
Soho,Manhattan,2020,1-Jun,4295
Soho,Manhattan,2020,1-Jul,4095
Soho,Manhattan,2020,1-Aug,4050
Soho,Manhattan,2020,1-Sep,4165
Soho,Manhattan,2020,1-Oct,3995
Soho,Manhattan,2020,1-Nov,4151
Soho,Manhattan,2020,1-Dec,4000
Soho,Manhattan,2021,1-Jan,3850
Soho,Manhattan,2021,1-Feb,3998
Soho,Manhattan,2021,1-Mar,3992
Soho,Manhattan,2021,1-Apr,3995
Soho,Manhattan,2021,1-May,4200
Soho,Manhattan,2021,1-Jun,4800
Soho,Manhattan,2021,1-Jul,4900
Soho,Manhattan,2021,1-Aug,5700
Soho,Manhattan,2021,1-Sep,5600
Soho,Manhattan,2021,1-Oct,6650
Soho,Manhattan,2021,1-Nov,6825
Soho,Manhattan,2021,1-Dec,6150
Soho,Manhattan,2022,1-Jan,5998
Soho,Manhattan,2022,1-Feb,5900
Soho,Manhattan,2022,1-Mar,6098
Soho,Manhattan,2022,1-Apr,6400
Soho,Manhattan,2022,1-May,5650
Soho,Manhattan,2022,1-Jun,5200
Soho,Manhattan,2022,1-Jul,5400
Soho,Manhattan,2022,1-Aug,6100
Soho,Manhattan,2022,1-Sep,7500
Soho,Manhattan,2022,1-Oct,6875
Soho,Manhattan,2022,1-Nov,7150
Soho,Manhattan,2022,1-Dec,7000
South Brooklyn,Brooklyn,2010,1-Jan,1590
South Brooklyn,Brooklyn,2010,1-Feb,1525
South Brooklyn,Brooklyn,2010,1-Mar,1475
South Brooklyn,Brooklyn,2010,1-Apr,1450
South Brooklyn,Brooklyn,2010,1-May,1500
South Brooklyn,Brooklyn,2010,1-Jun,1500
South Brooklyn,Brooklyn,2010,1-Jul,1500
South Brooklyn,Brooklyn,2010,1-Aug,1463
South Brooklyn,Brooklyn,2010,1-Sep,1500
South Brooklyn,Brooklyn,2010,1-Oct,1400
South Brooklyn,Brooklyn,2010,1-Nov,1450
South Brooklyn,Brooklyn,2010,1-Dec,1450
South Brooklyn,Brooklyn,2011,1-Jan,1400
South Brooklyn,Brooklyn,2011,1-Feb,1395
South Brooklyn,Brooklyn,2011,1-Mar,1425
South Brooklyn,Brooklyn,2011,1-Apr,1500
South Brooklyn,Brooklyn,2011,1-May,1500
South Brooklyn,Brooklyn,2011,1-Jun,1550
South Brooklyn,Brooklyn,2011,1-Jul,1550
South Brooklyn,Brooklyn,2011,1-Aug,1500
South Brooklyn,Brooklyn,2011,1-Sep,1500
South Brooklyn,Brooklyn,2011,1-Oct,1500
South Brooklyn,Brooklyn,2011,1-Nov,1500
South Brooklyn,Brooklyn,2011,1-Dec,1450
South Brooklyn,Brooklyn,2012,1-Jan,1500
South Brooklyn,Brooklyn,2012,1-Feb,1500
South Brooklyn,Brooklyn,2012,1-Mar,1500
South Brooklyn,Brooklyn,2012,1-Apr,1550
South Brooklyn,Brooklyn,2012,1-May,1600
South Brooklyn,Brooklyn,2012,1-Jun,1550
South Brooklyn,Brooklyn,2012,1-Jul,1595
South Brooklyn,Brooklyn,2012,1-Aug,1600
South Brooklyn,Brooklyn,2012,1-Sep,1600
South Brooklyn,Brooklyn,2012,1-Oct,1550
South Brooklyn,Brooklyn,2012,1-Nov,1525
South Brooklyn,Brooklyn,2012,1-Dec,1600
South Brooklyn,Brooklyn,2013,1-Jan,1500
South Brooklyn,Brooklyn,2013,1-Feb,1500
South Brooklyn,Brooklyn,2013,1-Mar,1525
South Brooklyn,Brooklyn,2013,1-Apr,1600
South Brooklyn,Brooklyn,2013,1-May,1600
South Brooklyn,Brooklyn,2013,1-Jun,1650
South Brooklyn,Brooklyn,2013,1-Jul,1700
South Brooklyn,Brooklyn,2013,1-Aug,1750
South Brooklyn,Brooklyn,2013,1-Sep,1745
South Brooklyn,Brooklyn,2013,1-Oct,1700
South Brooklyn,Brooklyn,2013,1-Nov,1675
South Brooklyn,Brooklyn,2013,1-Dec,1663
South Brooklyn,Brooklyn,2014,1-Jan,1650
South Brooklyn,Brooklyn,2014,1-Feb,1650
South Brooklyn,Brooklyn,2014,1-Mar,1650
South Brooklyn,Brooklyn,2014,1-Apr,1650
South Brooklyn,Brooklyn,2014,1-May,1800
South Brooklyn,Brooklyn,2014,1-Jun,1800
South Brooklyn,Brooklyn,2014,1-Jul,1800
South Brooklyn,Brooklyn,2014,1-Aug,1775
South Brooklyn,Brooklyn,2014,1-Sep,1750
South Brooklyn,Brooklyn,2014,1-Oct,1700
South Brooklyn,Brooklyn,2014,1-Nov,1750
South Brooklyn,Brooklyn,2014,1-Dec,1750
South Brooklyn,Brooklyn,2015,1-Jan,1750
South Brooklyn,Brooklyn,2015,1-Feb,1750
South Brooklyn,Brooklyn,2015,1-Mar,1800
South Brooklyn,Brooklyn,2015,1-Apr,1800
South Brooklyn,Brooklyn,2015,1-May,1850
South Brooklyn,Brooklyn,2015,1-Jun,1850
South Brooklyn,Brooklyn,2015,1-Jul,1850
South Brooklyn,Brooklyn,2015,1-Aug,1900
South Brooklyn,Brooklyn,2015,1-Sep,1900
South Brooklyn,Brooklyn,2015,1-Oct,1900
South Brooklyn,Brooklyn,2015,1-Nov,1900
South Brooklyn,Brooklyn,2015,1-Dec,1900
South Brooklyn,Brooklyn,2016,1-Jan,1900
South Brooklyn,Brooklyn,2016,1-Feb,1900
South Brooklyn,Brooklyn,2016,1-Mar,1900
South Brooklyn,Brooklyn,2016,1-Apr,1995
South Brooklyn,Brooklyn,2016,1-May,1995
South Brooklyn,Brooklyn,2016,1-Jun,1999
South Brooklyn,Brooklyn,2016,1-Jul,1995
South Brooklyn,Brooklyn,2016,1-Aug,2000
South Brooklyn,Brooklyn,2016,1-Sep,1995
South Brooklyn,Brooklyn,2016,1-Oct,1995
South Brooklyn,Brooklyn,2016,1-Nov,1995
South Brooklyn,Brooklyn,2016,1-Dec,1960
South Brooklyn,Brooklyn,2017,1-Jan,1950
South Brooklyn,Brooklyn,2017,1-Feb,1984
South Brooklyn,Brooklyn,2017,1-Mar,1950
South Brooklyn,Brooklyn,2017,1-Apr,1995
South Brooklyn,Brooklyn,2017,1-May,1999
South Brooklyn,Brooklyn,2017,1-Jun,2000
South Brooklyn,Brooklyn,2017,1-Jul,2000
South Brooklyn,Brooklyn,2017,1-Aug,2000
South Brooklyn,Brooklyn,2017,1-Sep,2000
South Brooklyn,Brooklyn,2017,1-Oct,2000
South Brooklyn,Brooklyn,2017,1-Nov,1957
South Brooklyn,Brooklyn,2017,1-Dec,1955
South Brooklyn,Brooklyn,2018,1-Jan,2000
South Brooklyn,Brooklyn,2018,1-Feb,2000
South Brooklyn,Brooklyn,2018,1-Mar,1999
South Brooklyn,Brooklyn,2018,1-Apr,1999
South Brooklyn,Brooklyn,2018,1-May,2000
South Brooklyn,Brooklyn,2018,1-Jun,2075
South Brooklyn,Brooklyn,2018,1-Jul,2099
South Brooklyn,Brooklyn,2018,1-Aug,2100
South Brooklyn,Brooklyn,2018,1-Sep,2099
South Brooklyn,Brooklyn,2018,1-Oct,2000
South Brooklyn,Brooklyn,2018,1-Nov,2000
South Brooklyn,Brooklyn,2018,1-Dec,2000
South Brooklyn,Brooklyn,2019,1-Jan,2000
South Brooklyn,Brooklyn,2019,1-Feb,2000
South Brooklyn,Brooklyn,2019,1-Mar,2000
South Brooklyn,Brooklyn,2019,1-Apr,2050
South Brooklyn,Brooklyn,2019,1-May,2100
South Brooklyn,Brooklyn,2019,1-Jun,2097
South Brooklyn,Brooklyn,2019,1-Jul,2100
South Brooklyn,Brooklyn,2019,1-Aug,2100
South Brooklyn,Brooklyn,2019,1-Sep,2100
South Brooklyn,Brooklyn,2019,1-Oct,2100
South Brooklyn,Brooklyn,2019,1-Nov,2100
South Brooklyn,Brooklyn,2019,1-Dec,2180
South Brooklyn,Brooklyn,2020,1-Jan,2199
South Brooklyn,Brooklyn,2020,1-Feb,2195
South Brooklyn,Brooklyn,2020,1-Mar,2200
South Brooklyn,Brooklyn,2020,1-Apr,2200
South Brooklyn,Brooklyn,2020,1-May,2188
South Brooklyn,Brooklyn,2020,1-Jun,2162
South Brooklyn,Brooklyn,2020,1-Jul,2150
South Brooklyn,Brooklyn,2020,1-Aug,2100
South Brooklyn,Brooklyn,2020,1-Sep,2019
South Brooklyn,Brooklyn,2020,1-Oct,1999
South Brooklyn,Brooklyn,2020,1-Nov,1950
South Brooklyn,Brooklyn,2020,1-Dec,1927
South Brooklyn,Brooklyn,2021,1-Jan,1925
South Brooklyn,Brooklyn,2021,1-Feb,1900
South Brooklyn,Brooklyn,2021,1-Mar,1900
South Brooklyn,Brooklyn,2021,1-Apr,1900
South Brooklyn,Brooklyn,2021,1-May,1962
South Brooklyn,Brooklyn,2021,1-Jun,2000
South Brooklyn,Brooklyn,2021,1-Jul,2000
South Brooklyn,Brooklyn,2021,1-Aug,2096
South Brooklyn,Brooklyn,2021,1-Sep,2100
South Brooklyn,Brooklyn,2021,1-Oct,2100
South Brooklyn,Brooklyn,2021,1-Nov,2100
South Brooklyn,Brooklyn,2021,1-Dec,2095
South Brooklyn,Brooklyn,2022,1-Jan,2150
South Brooklyn,Brooklyn,2022,1-Feb,2220
South Brooklyn,Brooklyn,2022,1-Mar,2275
South Brooklyn,Brooklyn,2022,1-Apr,2300
South Brooklyn,Brooklyn,2022,1-May,2400
South Brooklyn,Brooklyn,2022,1-Jun,2495
South Brooklyn,Brooklyn,2022,1-Jul,2500
South Brooklyn,Brooklyn,2022,1-Aug,2500
South Brooklyn,Brooklyn,2022,1-Sep,2500
