City,Borough,Year,RentPrice
Roosevelt Island,Manhattan,2013,3150
Roosevelt Island,Manhattan,2013,3195
Roosevelt Island,Manhattan,2013,3225
Roosevelt Island,Manhattan,2013,3250
Roosevelt Island,Manhattan,2013,2895
Roosevelt Island,Manhattan,2013,2795
Roosevelt Island,Manhattan,2013,2945
Roosevelt Island,Manhattan,2014,3250
Roosevelt Island,Manhattan,2014,3195
Roosevelt Island,Manhattan,2014,3195
Roosevelt Island,Manhattan,2014,3255
Roosevelt Island,Manhattan,2014,3373
Roosevelt Island,Manhattan,2014,3263
Roosevelt Island,Manhattan,2014,3225
Roosevelt Island,Manhattan,2014,3225
Roosevelt Island,Manhattan,2014,3095
Roosevelt Island,Manhattan,2014,2995
Roosevelt Island,Manhattan,2014,2995
Roosevelt Island,Manhattan,2014,3350
Roosevelt Island,Manhattan,2015,3010
Roosevelt Island,Manhattan,2015,2995
Roosevelt Island,Manhattan,2015,3300
Roosevelt Island,Manhattan,2015,3350
Roosevelt Island,Manhattan,2015,3230
Roosevelt Island,Manhattan,2015,3450
Roosevelt Island,Manhattan,2015,3375
Roosevelt Island,Manhattan,2015,3395
Roosevelt Island,Manhattan,2015,3195
Roosevelt Island,Manhattan,2015,2965
Roosevelt Island,Manhattan,2015,2995
Roosevelt Island,Manhattan,2015,3105
Roosevelt Island,Manhattan,2016,3160
Roosevelt Island,Manhattan,2016,3828
Roosevelt Island,Manhattan,2016,3607
Roosevelt Island,Manhattan,2016,3023
Roosevelt Island,Manhattan,2016,3655
Roosevelt Island,Manhattan,2016,3390
Roosevelt Island,Manhattan,2016,3390
Roosevelt Island,Manhattan,2016,3198
Roosevelt Island,Manhattan,2016,3330
Roosevelt Island,Manhattan,2016,3123
Roosevelt Island,Manhattan,2016,3146
Roosevelt Island,Manhattan,2016,3386
Roosevelt Island,Manhattan,2017,3182
Roosevelt Island,Manhattan,2017,3253
Roosevelt Island,Manhattan,2017,2915
Roosevelt Island,Manhattan,2017,3348
Roosevelt Island,Manhattan,2017,3278
Roosevelt Island,Manhattan,2017,3333
Roosevelt Island,Manhattan,2017,3285
Roosevelt Island,Manhattan,2017,3128
Roosevelt Island,Manhattan,2017,2785
Roosevelt Island,Manhattan,2017,2850
Roosevelt Island,Manhattan,2017,2850
Roosevelt Island,Manhattan,2017,2915
Roosevelt Island,Manhattan,2018,2995
Roosevelt Island,Manhattan,2018,3265
Roosevelt Island,Manhattan,2018,3200
Roosevelt Island,Manhattan,2018,3150
Roosevelt Island,Manhattan,2018,3260
Roosevelt Island,Manhattan,2018,3300
Roosevelt Island,Manhattan,2018,3433
Roosevelt Island,Manhattan,2018,3630
Roosevelt Island,Manhattan,2018,3415
Roosevelt Island,Manhattan,2018,3378
Roosevelt Island,Manhattan,2018,3277
Roosevelt Island,Manhattan,2018,3277
Roosevelt Island,Manhattan,2019,3423
Roosevelt Island,Manhattan,2019,3245
Roosevelt Island,Manhattan,2019,3245
Roosevelt Island,Manhattan,2019,3345
Roosevelt Island,Manhattan,2019,3278
Roosevelt Island,Manhattan,2019,3593
Roosevelt Island,Manhattan,2019,3595
Roosevelt Island,Manhattan,2019,3505
Roosevelt Island,Manhattan,2019,3595
Roosevelt Island,Manhattan,2019,3585
Roosevelt Island,Manhattan,2019,3850
Roosevelt Island,Manhattan,2019,3398
Roosevelt Island,Manhattan,2020,3400
Roosevelt Island,Manhattan,2020,3243
Roosevelt Island,Manhattan,2020,3106
Roosevelt Island,Manhattan,2020,3092
Roosevelt Island,Manhattan,2020,3200
Roosevelt Island,Manhattan,2020,3240
Roosevelt Island,Manhattan,2020,3300
Roosevelt Island,Manhattan,2020,3375
Roosevelt Island,Manhattan,2020,3350
Roosevelt Island,Manhattan,2020,3295
Roosevelt Island,Manhattan,2020,3320
Roosevelt Island,Manhattan,2020,3225
Roosevelt Island,Manhattan,2021,2917
Roosevelt Island,Manhattan,2021,2917
Roosevelt Island,Manhattan,2021,2885
Roosevelt Island,Manhattan,2021,3200
Roosevelt Island,Manhattan,2021,3193
Roosevelt Island,Manhattan,2021,3022
Roosevelt Island,Manhattan,2021,3395
Roosevelt Island,Manhattan,2021,3495
Roosevelt Island,Manhattan,2021,3367
Roosevelt Island,Manhattan,2021,3480
Roosevelt Island,Manhattan,2021,3679
Roosevelt Island,Manhattan,2021,3657
Roosevelt Island,Manhattan,2022,3679
Roosevelt Island,Manhattan,2022,3800
Roosevelt Island,Manhattan,2022,3468
Roosevelt Island,Manhattan,2022,3695
Roosevelt Island,Manhattan,2022,3878
Roosevelt Island,Manhattan,2022,4259
Roosevelt Island,Manhattan,2022,3998
Roosevelt Island,Manhattan,2022,4098
Roosevelt Island,Manhattan,2022,4100
Roosevelt Island,Manhattan,2022,4100
Roosevelt Island,Manhattan,2022,4273
Roosevelt Island,Manhattan,2022,4098
Soho,Manhattan,2010,5200
Soho,Manhattan,2010,5288
Soho,Manhattan,2010,5275
Soho,Manhattan,2010,4950
Soho,Manhattan,2010,4197
Soho,Manhattan,2010,4000
Soho,Manhattan,2010,4000
Soho,Manhattan,2010,4000
Soho,Manhattan,2010,5850
Soho,Manhattan,2010,7000
Soho,Manhattan,2010,7000
Soho,Manhattan,2010,7100
Soho,Manhattan,2011,5051
Soho,Manhattan,2011,6250
Soho,Manhattan,2011,5350
Soho,Manhattan,2011,6000
Soho,Manhattan,2011,6000
Soho,Manhattan,2011,4650
Soho,Manhattan,2011,4200
Soho,Manhattan,2011,3850
Soho,Manhattan,2011,5400
Soho,Manhattan,2011,6515
Soho,Manhattan,2011,5400
Soho,Manhattan,2011,4950
Soho,Manhattan,2012,5400
Soho,Manhattan,2012,5200
Soho,Manhattan,2012,5400
Soho,Manhattan,2012,5400
Soho,Manhattan,2012,5000
Soho,Manhattan,2012,4100
Soho,Manhattan,2012,3975
Soho,Manhattan,2012,4417
Soho,Manhattan,2012,4875
Soho,Manhattan,2012,6000
Soho,Manhattan,2012,5700
Soho,Manhattan,2012,5500
Soho,Manhattan,2013,5500
Soho,Manhattan,2013,4495
Soho,Manhattan,2013,4495
Soho,Manhattan,2013,4995
Soho,Manhattan,2013,4500
Soho,Manhattan,2013,4495
Soho,Manhattan,2013,3842
Soho,Manhattan,2013,4125
Soho,Manhattan,2013,4113
Soho,Manhattan,2013,4048
Soho,Manhattan,2013,4500
Soho,Manhattan,2013,4750
Soho,Manhattan,2014,4750
Soho,Manhattan,2014,4400
Soho,Manhattan,2014,4500
Soho,Manhattan,2014,4500
Soho,Manhattan,2014,4375
Soho,Manhattan,2014,4000
Soho,Manhattan,2014,3995
Soho,Manhattan,2014,3850
Soho,Manhattan,2014,4000
Soho,Manhattan,2014,4600
Soho,Manhattan,2014,4500
Soho,Manhattan,2014,4100
Soho,Manhattan,2015,4500
Soho,Manhattan,2015,4500
Soho,Manhattan,2015,4500
Soho,Manhattan,2015,4750
Soho,Manhattan,2015,4977
Soho,Manhattan,2015,4625
Soho,Manhattan,2015,4375
Soho,Manhattan,2015,4500
Soho,Manhattan,2015,5000
Soho,Manhattan,2015,5500
Soho,Manhattan,2015,5500
Soho,Manhattan,2015,5020
Soho,Manhattan,2016,4900
Soho,Manhattan,2016,4188
Soho,Manhattan,2016,4700
Soho,Manhattan,2016,4948
Soho,Manhattan,2016,4675
Soho,Manhattan,2016,4650
Soho,Manhattan,2016,4750
Soho,Manhattan,2016,4500
Soho,Manhattan,2016,5495
Soho,Manhattan,2016,5500
Soho,Manhattan,2016,5750
Soho,Manhattan,2016,5250
Soho,Manhattan,2017,4900
Soho,Manhattan,2017,4795
Soho,Manhattan,2017,4615
Soho,Manhattan,2017,4748
Soho,Manhattan,2017,4728
Soho,Manhattan,2017,4500
Soho,Manhattan,2017,5010
Soho,Manhattan,2017,4898
Soho,Manhattan,2017,4950
Soho,Manhattan,2017,5200
Soho,Manhattan,2017,5813
Soho,Manhattan,2017,6500
Soho,Manhattan,2018,5500
Soho,Manhattan,2018,6000
Soho,Manhattan,2018,5400
Soho,Manhattan,2018,5000
Soho,Manhattan,2018,4998
Soho,Manhattan,2018,4500
Soho,Manhattan,2018,4999
Soho,Manhattan,2018,5550
Soho,Manhattan,2018,5600
Soho,Manhattan,2018,5500
Soho,Manhattan,2018,5500
Soho,Manhattan,2018,5889
Soho,Manhattan,2019,6200
Soho,Manhattan,2019,6200
Soho,Manhattan,2019,5310
Soho,Manhattan,2019,4840
Soho,Manhattan,2019,5175
Soho,Manhattan,2019,5050
Soho,Manhattan,2019,5198
Soho,Manhattan,2019,5350
Soho,Manhattan,2019,5398
Soho,Manhattan,2019,5198
Soho,Manhattan,2019,6650
Soho,Manhattan,2019,6348
Soho,Manhattan,2020,5095
Soho,Manhattan,2020,4500
Soho,Manhattan,2020,5450
Soho,Manhattan,2020,5325
Soho,Manhattan,2020,4448
Soho,Manhattan,2020,4295
Soho,Manhattan,2020,4095
Soho,Manhattan,2020,4050
Soho,Manhattan,2020,4165
Soho,Manhattan,2020,3995
Soho,Manhattan,2020,4151
Soho,Manhattan,2020,4000
Soho,Manhattan,2021,3850
Soho,Manhattan,2021,3998
Soho,Manhattan,2021,3992
Soho,Manhattan,2021,3995
Soho,Manhattan,2021,4200
Soho,Manhattan,2021,4800
Soho,Manhattan,2021,4900
Soho,Manhattan,2021,5700
Soho,Manhattan,2021,5600
Soho,Manhattan,2021,6650
Soho,Manhattan,2021,6825
Soho,Manhattan,2021,6150
Soho,Manhattan,2022,5998
Soho,Manhattan,2022,5900
Soho,Manhattan,2022,6098
Soho,Manhattan,2022,6400
Soho,Manhattan,2022,5650
Soho,Manhattan,2022,5200
Soho,Manhattan,2022,5400
Soho,Manhattan,2022,6100
Soho,Manhattan,2022,7500
Soho,Manhattan,2022,6875
Soho,Manhattan,2022,7150
Soho,Manhattan,2022,7000
South Brooklyn,Brooklyn,2010,1590
South Brooklyn,Brooklyn,2010,1525
South Brooklyn,Brooklyn,2010,1475
South Brooklyn,Brooklyn,2010,1450
South Brooklyn,Brooklyn,2010,1500
South Brooklyn,Brooklyn,2010,1500
South Brooklyn,Brooklyn,2010,1500
South Brooklyn,Brooklyn,2010,1463
South Brooklyn,Brooklyn,2010,1500
South Brooklyn,Brooklyn,2010,1400
South Brooklyn,Brooklyn,2010,1450
South Brooklyn,Brooklyn,2010,1450
South Brooklyn,Brooklyn,2011,1400
South Brooklyn,Brooklyn,2011,1395
South Brooklyn,Brooklyn,2011,1425
South Brooklyn,Brooklyn,2011,1500
South Brooklyn,Brooklyn,2011,1500
South Brooklyn,Brooklyn,2011,1550
South Brooklyn,Brooklyn,2011,1550
South Brooklyn,Brooklyn,2011,1500
South Brooklyn,Brooklyn,2011,1500
South Brooklyn,Brooklyn,2011,1500
South Brooklyn,Brooklyn,2011,1500
South Brooklyn,Brooklyn,2011,1450
South Brooklyn,Brooklyn,2012,1500
South Brooklyn,Brooklyn,2012,1500
South Brooklyn,Brooklyn,2012,1500
South Brooklyn,Brooklyn,2012,1550
South Brooklyn,Brooklyn,2012,1600
South Brooklyn,Brooklyn,2012,1550
South Brooklyn,Brooklyn,2012,1595
South Brooklyn,Brooklyn,2012,1600
South Brooklyn,Brooklyn,2012,1600
South Brooklyn,Brooklyn,2012,1550
South Brooklyn,Brooklyn,2012,1525
South Brooklyn,Brooklyn,2012,1600
South Brooklyn,Brooklyn,2013,1500
South Brooklyn,Brooklyn,2013,1500
South Brooklyn,Brooklyn,2013,1525
South Brooklyn,Brooklyn,2013,1600
South Brooklyn,Brooklyn,2013,1600
South Brooklyn,Brooklyn,2013,1650
South Brooklyn,Brooklyn,2013,1700
South Brooklyn,Brooklyn,2013,1750
South Brooklyn,Brooklyn,2013,1745
South Brooklyn,Brooklyn,2013,1700
South Brooklyn,Brooklyn,2013,1675
South Brooklyn,Brooklyn,2013,1663
South Brooklyn,Brooklyn,2014,1650
South Brooklyn,Brooklyn,2014,1650
South Brooklyn,Brooklyn,2014,1650
South Brooklyn,Brooklyn,2014,1650
South Brooklyn,Brooklyn,2014,1800
South Brooklyn,Brooklyn,2014,1800
South Brooklyn,Brooklyn,2014,1800
South Brooklyn,Brooklyn,2014,1775
South Brooklyn,Brooklyn,2014,1750
South Brooklyn,Brooklyn,2014,1700
South Brooklyn,Brooklyn,2014,1750
South Brooklyn,Brooklyn,2014,1750
South Brooklyn,Brooklyn,2015,1750
South Brooklyn,Brooklyn,2015,1750
South Brooklyn,Brooklyn,2015,1800
South Brooklyn,Brooklyn,2015,1800
South Brooklyn,Brooklyn,2015,1850
South Brooklyn,Brooklyn,2015,1850
South Brooklyn,Brooklyn,2015,1850
South Brooklyn,Brooklyn,2015,1900
South Brooklyn,Brooklyn,2015,1900
South Brooklyn,Brooklyn,2015,1900
South Brooklyn,Brooklyn,2015,1900
South Brooklyn,Brooklyn,2015,1900
South Brooklyn,Brooklyn,2016,1900
South Brooklyn,Brooklyn,2016,1900
South Brooklyn,Brooklyn,2016,1900
South Brooklyn,Brooklyn,2016,1995
South Brooklyn,Brooklyn,2016,1995
South Brooklyn,Brooklyn,2016,1999
South Brooklyn,Brooklyn,2016,1995
South Brooklyn,Brooklyn,2016,2000
South Brooklyn,Brooklyn,2016,1995
South Brooklyn,Brooklyn,2016,1995
South Brooklyn,Brooklyn,2016,1995
South Brooklyn,Brooklyn,2016,1960
South Brooklyn,Brooklyn,2017,1950
South Brooklyn,Brooklyn,2017,1984
South Brooklyn,Brooklyn,2017,1950
South Brooklyn,Brooklyn,2017,1995
South Brooklyn,Brooklyn,2017,1999
South Brooklyn,Brooklyn,2017,2000
South Brooklyn,Brooklyn,2017,2000
South Brooklyn,Brooklyn,2017,2000
South Brooklyn,Brooklyn,2017,2000
South Brooklyn,Brooklyn,2017,2000
South Brooklyn,Brooklyn,2017,1957
South Brooklyn,Brooklyn,2017,1955
South Brooklyn,Brooklyn,2018,2000
South Brooklyn,Brooklyn,2018,2000
South Brooklyn,Brooklyn,2018,1999
South Brooklyn,Brooklyn,2018,1999
South Brooklyn,Brooklyn,2018,2000
South Brooklyn,Brooklyn,2018,2075
South Brooklyn,Brooklyn,2018,2099
South Brooklyn,Brooklyn,2018,2100
South Brooklyn,Brooklyn,2018,2099
South Brooklyn,Brooklyn,2018,2000
South Brooklyn,Brooklyn,2018,2000
South Brooklyn,Brooklyn,2018,2000
South Brooklyn,Brooklyn,2019,2000
South Brooklyn,Brooklyn,2019,2000
South Brooklyn,Brooklyn,2019,2000
South Brooklyn,Brooklyn,2019,2050
South Brooklyn,Brooklyn,2019,2100
South Brooklyn,Brooklyn,2019,2097
South Brooklyn,Brooklyn,2019,2100
South Brooklyn,Brooklyn,2019,2100
South Brooklyn,Brooklyn,2019,2100
South Brooklyn,Brooklyn,2019,2100
South Brooklyn,Brooklyn,2019,2100
South Brooklyn,Brooklyn,2019,2180
South Brooklyn,Brooklyn,2020,2199
South Brooklyn,Brooklyn,2020,2195
South Brooklyn,Brooklyn,2020,2200
South Brooklyn,Brooklyn,2020,2200
South Brooklyn,Brooklyn,2020,2188
South Brooklyn,Brooklyn,2020,2162
South Brooklyn,Brooklyn,2020,2150
South Brooklyn,Brooklyn,2020,2100
South Brooklyn,Brooklyn,2020,2019
South Brooklyn,Brooklyn,2020,1999
South Brooklyn,Brooklyn,2020,1950
South Brooklyn,Brooklyn,2020,1927
South Brooklyn,Brooklyn,2021,1925
South Brooklyn,Brooklyn,2021,1900
South Brooklyn,Brooklyn,2021,1900
South Brooklyn,Brooklyn,2021,1900
South Brooklyn,Brooklyn,2021,1962
South Brooklyn,Brooklyn,2021,2000
South Brooklyn,Brooklyn,2021,2000
South Brooklyn,Brooklyn,2021,2096
South Brooklyn,Brooklyn,2021,2100
South Brooklyn,Brooklyn,2021,2100
South Brooklyn,Brooklyn,2021,2100
South Brooklyn,Brooklyn,2021,2095
South Brooklyn,Brooklyn,2022,2150
South Brooklyn,Brooklyn,2022,2220
South Brooklyn,Brooklyn,2022,2275
South Brooklyn,Brooklyn,2022,2300
South Brooklyn,Brooklyn,2022,2400
South Brooklyn,Brooklyn,2022,2495
South Brooklyn,Brooklyn,2022,2500
South Brooklyn,Brooklyn,2022,2500
South Brooklyn,Brooklyn,2022,2500
South Brooklyn,Brooklyn,2022,2500
South Brooklyn,Brooklyn,2022,2499
South Brooklyn,Brooklyn,2022,2500
Sunnyside,Queens,2010,1550
Sunnyside,Queens,2010,1475
Sunnyside,Queens,2010,1500
Sunnyside,Queens,2010,1550
Sunnyside,Queens,2010,1450
Sunnyside,Queens,2010,1400
Sunnyside,Queens,2010,1400
Sunnyside,Queens,2010,1460
Sunnyside,Queens,2010,1475
Sunnyside,Queens,2010,1460
Sunnyside,Queens,2010,1445
Sunnyside,Queens,2010,1445
Sunnyside,Queens,2011,1450
Sunnyside,Queens,2011,1445
Sunnyside,Queens,2011,1463
Sunnyside,Queens,2011,1535
Sunnyside,Queens,2011,1475
Sunnyside,Queens,2011,1550
Sunnyside,Queens,2011,1550
Sunnyside,Queens,2011,1638
Sunnyside,Queens,2011,1573
Sunnyside,Queens,2011,1500
Sunnyside,Queens,2011,1600
Sunnyside,Queens,2011,1625
Sunnyside,Queens,2012,1650
Sunnyside,Queens,2012,1650
Sunnyside,Queens,2012,1650
Sunnyside,Queens,2012,1650
Sunnyside,Queens,2012,1650
Sunnyside,Queens,2012,1725
Sunnyside,Queens,2012,1663
Sunnyside,Queens,2012,1650
Sunnyside,Queens,2012,1500
Sunnyside,Queens,2012,1550
Sunnyside,Queens,2012,1550
Sunnyside,Queens,2012,1623
Sunnyside,Queens,2013,1575
Sunnyside,Queens,2013,1595
Sunnyside,Queens,2013,1600
Sunnyside,Queens,2013,1650
Sunnyside,Queens,2013,1675
Sunnyside,Queens,2013,1800
Sunnyside,Queens,2013,1700
Sunnyside,Queens,2013,1700
Sunnyside,Queens,2013,1775
Sunnyside,Queens,2013,1700
Sunnyside,Queens,2013,1700
Sunnyside,Queens,2013,1750
Sunnyside,Queens,2014,1750
Sunnyside,Queens,2014,1800
Sunnyside,Queens,2014,1850
Sunnyside,Queens,2014,1843
Sunnyside,Queens,2014,1850
Sunnyside,Queens,2014,1875
Sunnyside,Queens,2014,1850
Sunnyside,Queens,2014,1800
Sunnyside,Queens,2014,1800
Sunnyside,Queens,2014,1850
Sunnyside,Queens,2014,1850
Sunnyside,Queens,2014,1899
Sunnyside,Queens,2015,1875
Sunnyside,Queens,2015,1850
Sunnyside,Queens,2015,1800
Sunnyside,Queens,2015,1895
Sunnyside,Queens,2015,1950
Sunnyside,Queens,2015,1950
Sunnyside,Queens,2015,2000
Sunnyside,Queens,2015,2000
Sunnyside,Queens,2015,2000
Sunnyside,Queens,2015,2099
Sunnyside,Queens,2015,2013
Sunnyside,Queens,2015,2050
Sunnyside,Queens,2016,2050
Sunnyside,Queens,2016,2000
Sunnyside,Queens,2016,2000
Sunnyside,Queens,2016,2000
Sunnyside,Queens,2016,1950
Sunnyside,Queens,2016,1950
Sunnyside,Queens,2016,1975
Sunnyside,Queens,2016,2025
Sunnyside,Queens,2016,2050
Sunnyside,Queens,2016,2005
Sunnyside,Queens,2016,2000
Sunnyside,Queens,2016,1995
Sunnyside,Queens,2017,2000
Sunnyside,Queens,2017,1970
Sunnyside,Queens,2017,1950
Sunnyside,Queens,2017,1950
Sunnyside,Queens,2017,2000
Sunnyside,Queens,2017,2000
Sunnyside,Queens,2017,2000
Sunnyside,Queens,2017,2000
Sunnyside,Queens,2017,1975
Sunnyside,Queens,2017,2000
Sunnyside,Queens,2017,1963
Sunnyside,Queens,2017,2000
Sunnyside,Queens,2018,1950
Sunnyside,Queens,2018,1950
Sunnyside,Queens,2018,1997
Sunnyside,Queens,2018,2000
Sunnyside,Queens,2018,2000
Sunnyside,Queens,2018,2000
Sunnyside,Queens,2018,2000
Sunnyside,Queens,2018,2000
Sunnyside,Queens,2018,2000
Sunnyside,Queens,2018,1925
Sunnyside,Queens,2018,1958
Sunnyside,Queens,2018,1963
Sunnyside,Queens,2019,1950
Sunnyside,Queens,2019,1950
Sunnyside,Queens,2019,1975
Sunnyside,Queens,2019,1995
Sunnyside,Queens,2019,1950
Sunnyside,Queens,2019,1953
Sunnyside,Queens,2019,1997
Sunnyside,Queens,2019,2050
Sunnyside,Queens,2019,2075
Sunnyside,Queens,2019,2100
Sunnyside,Queens,2019,2050
Sunnyside,Queens,2019,2075
Sunnyside,Queens,2020,2000
Sunnyside,Queens,2020,2000
Sunnyside,Queens,2020,2100
Sunnyside,Queens,2020,2100
Sunnyside,Queens,2020,2100
Sunnyside,Queens,2020,2000
Sunnyside,Queens,2020,2000
Sunnyside,Queens,2020,2000
Sunnyside,Queens,2020,1995
Sunnyside,Queens,2020,1900
Sunnyside,Queens,2020,1800
Sunnyside,Queens,2020,1825
Sunnyside,Queens,2021,1850
Sunnyside,Queens,2021,1795
Sunnyside,Queens,2021,1800
Sunnyside,Queens,2021,1800
Sunnyside,Queens,2021,1800
Sunnyside,Queens,2021,1800
Sunnyside,Queens,2021,1900
Sunnyside,Queens,2021,1930
Sunnyside,Queens,2021,1950
Sunnyside,Queens,2021,2050
Sunnyside,Queens,2021,2000
Sunnyside,Queens,2021,2038
Sunnyside,Queens,2022,2100
Sunnyside,Queens,2022,2150
Sunnyside,Queens,2022,2100
Sunnyside,Queens,2022,2063
Sunnyside,Queens,2022,2300
Sunnyside,Queens,2022,2150
Sunnyside,Queens,2022,2300
Sunnyside,Queens,2022,2350
Sunnyside,Queens,2022,2250
Sunnyside,Queens,2022,2250
Sunnyside,Queens,2022,2200
Sunnyside,Queens,2022,2400
Tribeca,Manhattan,2010,6625
Tribeca,Manhattan,2010,6773
Tribeca,Manhattan,2010,6500
Tribeca,Manhattan,2010,6500
Tribeca,Manhattan,2010,6500
Tribeca,Manhattan,2010,6500
Tribeca,Manhattan,2010,6000
Tribeca,Manhattan,2010,4950
Tribeca,Manhattan,2010,5500
Tribeca,Manhattan,2010,5650
Tribeca,Manhattan,2010,5875
Tribeca,Manhattan,2010,5948
Tribeca,Manhattan,2011,6500
Tribeca,Manhattan,2011,6600
Tribeca,Manhattan,2011,6500
Tribeca,Manhattan,2011,5600
Tribeca,Manhattan,2011,6345
Tribeca,Manhattan,2011,6500
Tribeca,Manhattan,2011,6595
Tribeca,Manhattan,2011,6500
Tribeca,Manhattan,2011,6495
Tribeca,Manhattan,2011,6095
Tribeca,Manhattan,2011,6495
Tribeca,Manhattan,2011,6848
Tribeca,Manhattan,2012,7950
Tribeca,Manhattan,2012,7500
Tribeca,Manhattan,2012,6048
Tribeca,Manhattan,2012,6500
Tribeca,Manhattan,2012,6998
Tribeca,Manhattan,2012,6995
Tribeca,Manhattan,2012,7375
Tribeca,Manhattan,2012,6695
Tribeca,Manhattan,2012,6500
Tribeca,Manhattan,2012,6995
Tribeca,Manhattan,2012,6898
Tribeca,Manhattan,2012,6995
Tribeca,Manhattan,2013,7000
Tribeca,Manhattan,2013,6445
Tribeca,Manhattan,2013,6000
Tribeca,Manhattan,2013,6500
Tribeca,Manhattan,2013,6895
Tribeca,Manhattan,2013,6900
Tribeca,Manhattan,2013,6800
Tribeca,Manhattan,2013,6000
Tribeca,Manhattan,2013,5995
Tribeca,Manhattan,2013,5600
Tribeca,Manhattan,2013,5963
Tribeca,Manhattan,2013,5995
Tribeca,Manhattan,2014,5773
Tribeca,Manhattan,2014,5350
Tribeca,Manhattan,2014,5400
Tribeca,Manhattan,2014,5500
Tribeca,Manhattan,2014,6095
Tribeca,Manhattan,2014,6200
Tribeca,Manhattan,2014,6050
Tribeca,Manhattan,2014,6500
Tribeca,Manhattan,2014,6450
Tribeca,Manhattan,2014,6675
Tribeca,Manhattan,2014,6173
Tribeca,Manhattan,2014,6235
Tribeca,Manhattan,2015,6000
Tribeca,Manhattan,2015,6998
Tribeca,Manhattan,2015,7100
Tribeca,Manhattan,2015,6395
Tribeca,Manhattan,2015,6850
Tribeca,Manhattan,2015,6773
Tribeca,Manhattan,2015,6495
Tribeca,Manhattan,2015,6495
Tribeca,Manhattan,2015,6495
Tribeca,Manhattan,2015,6395
Tribeca,Manhattan,2015,6173
Tribeca,Manhattan,2015,5978
Tribeca,Manhattan,2016,6095
Tribeca,Manhattan,2016,6476
Tribeca,Manhattan,2016,6500
Tribeca,Manhattan,2016,7058
Tribeca,Manhattan,2016,7900
Tribeca,Manhattan,2016,8000
Tribeca,Manhattan,2016,8000
Tribeca,Manhattan,2016,7600
Tribeca,Manhattan,2016,7999
Tribeca,Manhattan,2016,8000
Tribeca,Manhattan,2016,7871
Tribeca,Manhattan,2016,8000
Tribeca,Manhattan,2017,7950
Tribeca,Manhattan,2017,7570
Tribeca,Manhattan,2017,7950
Tribeca,Manhattan,2017,7950
Tribeca,Manhattan,2017,7500
Tribeca,Manhattan,2017,7500
Tribeca,Manhattan,2017,8248
Tribeca,Manhattan,2017,6098
Tribeca,Manhattan,2017,5995
Tribeca,Manhattan,2017,5995
Tribeca,Manhattan,2017,5800
Tribeca,Manhattan,2017,6433
Tribeca,Manhattan,2018,6500
Tribeca,Manhattan,2018,6500
Tribeca,Manhattan,2018,6695
Tribeca,Manhattan,2018,6598
Tribeca,Manhattan,2018,6408
Tribeca,Manhattan,2018,6800
Tribeca,Manhattan,2018,6695
Tribeca,Manhattan,2018,7000
Tribeca,Manhattan,2018,7200
Tribeca,Manhattan,2018,6850
Tribeca,Manhattan,2018,6900
Tribeca,Manhattan,2018,6692
Tribeca,Manhattan,2019,6561
Tribeca,Manhattan,2019,5950
Tribeca,Manhattan,2019,6083
Tribeca,Manhattan,2019,6295
Tribeca,Manhattan,2019,6500
Tribeca,Manhattan,2019,6595
Tribeca,Manhattan,2019,7000
Tribeca,Manhattan,2019,6695
Tribeca,Manhattan,2019,7600
Tribeca,Manhattan,2019,7700
Tribeca,Manhattan,2019,7450
Tribeca,Manhattan,2019,7500
Tribeca,Manhattan,2020,7048
Tribeca,Manhattan,2020,7000
Tribeca,Manhattan,2020,6795
Tribeca,Manhattan,2020,6400
Tribeca,Manhattan,2020,6750
Tribeca,Manhattan,2020,7000
Tribeca,Manhattan,2020,6900
Tribeca,Manhattan,2020,6898
Tribeca,Manhattan,2020,6598
Tribeca,Manhattan,2020,6800
Tribeca,Manhattan,2020,6525
Tribeca,Manhattan,2020,6794
Tribeca,Manhattan,2021,6429
Tribeca,Manhattan,2021,5850
Tribeca,Manhattan,2021,5450
Tribeca,Manhattan,2021,5600
Tribeca,Manhattan,2021,5995
Tribeca,Manhattan,2021,6448
Tribeca,Manhattan,2021,6500
Tribeca,Manhattan,2021,6695
Tribeca,Manhattan,2021,8163
Tribeca,Manhattan,2021,7800
Tribeca,Manhattan,2021,7700
Tribeca,Manhattan,2021,8673
Tribeca,Manhattan,2022,7673
Tribeca,Manhattan,2022,7225
Tribeca,Manhattan,2022,7500
Tribeca,Manhattan,2022,7900
Tribeca,Manhattan,2022,8813
Tribeca,Manhattan,2022,8973
Tribeca,Manhattan,2022,9500
Tribeca,Manhattan,2022,10000
Tribeca,Manhattan,2022,10500
Tribeca,Manhattan,2022,11000
Tribeca,Manhattan,2022,11700
Tribeca,Manhattan,2022,10000
Upper East Side,Manhattan,2010,2450
Upper East Side,Manhattan,2010,2450
Upper East Side,Manhattan,2010,2400
Upper East Side,Manhattan,2010,2500
Upper East Side,Manhattan,2010,2550
Upper East Side,Manhattan,2010,2550
Upper East Side,Manhattan,2010,2595
Upper East Side,Manhattan,2010,2500
Upper East Side,Manhattan,2010,2580
Upper East Side,Manhattan,2010,2550
Upper East Side,Manhattan,2010,2500
Upper East Side,Manhattan,2010,2550
Upper East Side,Manhattan,2011,2500
Upper East Side,Manhattan,2011,2500
Upper East Side,Manhattan,2011,2450
Upper East Side,Manhattan,2011,2500
Upper East Side,Manhattan,2011,2600
